"행정구역별(읍면동)","성별","연령별",2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022
"행정구역별(읍면동)","성별","연령별",1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자,1세 이상 인구,비이동자,총이동자,시도내이동자 - 계,시도내이동-시군구내이동자,시도내이동-시군구간이동자,시도간이동자,기타이동자
"중구","계","60~64세",5423,4886,537,446,122,324,81,10,5434,5009,425,335,106,229,73,17,5390,4975,415,311,86,225,89,15,5321,4881,440,348,94,254,77,15,5423,4803,620,531,110,421,76,13
"중구","계","65~69세",4354,4012,342,277,81,196,54,11,4215,3917,298,245,78,167,49,X,4330,4040,290,225,59,166,56,9,4468,4156,312,251,84,167,56,5,4693,4195,498,425,93,332,62,11
"중구","계","70~74세",3759,3485,274,236,68,168,32,6,3706,3484,222,191,71,120,28,X,3814,3592,222,181,43,138,32,9,3727,3520,207,186,62,124,19,X,3854,3505,349,305,79,226,38,6
"중구","계","75세 이상",6615,6054,561,462,134,328,93,6,6726,6279,447,369,123,246,72,6,6720,6246,474,380,99,281,83,11,6709,6317,392,326,85,241,60,6,6916,6417,499,425,130,295,70,X
"중구","남자","전체",35831,29155,6676,4939,1068,3871,1549,188,35110,30124,4986,3494,902,2592,1350,142,34567,29058,5509,3804,889,2915,1505,200,33884,28821,5063,3606,875,2731,1347,110,36048,28555,7493,5783,1034,4749,1575,135
"중구","남자","1~4세",1220,911,309,257,53,204,41,11,1148,1000,148,122,35,87,22,X,1071,900,171,132,34,98,33,6,909,770,139,120,38,82,15,X,1005,717,288,241,34,207,40,7
"중구","남자","5~9세",1415,1175,240,211,40,171,22,7,1417,1282,135,112,34,78,19,X,1378,1212,166,141,57,84,20,5,1420,1237,183,153,44,109,26,X,1525,1172,353,313,61,252,37,X
"중구","남자","10~14세",1146,1000,146,125,35,90,14,7,1142,1038,104,93,28,65,8,X,1152,1042,110,96,28,68,9,5,1196,1062,134,121,41,80,11,X,1345,1126,219,193,42,151,22,X
"중구","남자","15~19세",1401,1111,290,254,50,204,34,X,1296,1098,198,149,21,128,47,X,1254,993,261,206,35,171,45,10,1123,995,128,105,21,84,18,5,1217,946,271,230,37,193,38,X
"중구","남자","20~24세",1938,1363,575,352,39,313,205,18,1991,1413,578,318,47,271,243,17,1943,1337,606,332,64,268,250,24,1897,1354,543,322,58,264,214,7,1818,1219,599,379,64,315,213,7
"중구","남자","25~29세",3249,2209,1040,550,122,428,451,39,3276,2290,986,554,136,418,399,33,3264,2225,1039,598,127,471,409,32,3244,2255,989,554,127,427,416,19,3271,2165,1106,635,112,523,450,21
"중구","남자","30~34세",2768,1868,900,635,121,514,246,19,2658,2064,594,373,95,278,205,16,2648,1928,720,477,93,384,225,18,2592,1935,657,454,92,362,196,7,3056,2069,987,713,119,594,264,10
"중구","남자","35~39세",3089,2318,771,606,119,487,141,24,2995,2500,495,373,89,284,107,15,2817,2288,529,391,90,301,121,17,2709,2203,506,388,86,302,105,13,2933,2093,840,669,109,560,144,27
"중구","남자","40~44세",2564,2133,431,327,72,255,89,15,2488,2168,320,230,61,169,74,16,2477,2123,354,248,80,168,87,19,2538,2184,354,258,61,197,86,10,2827,2221,606,499,99,400,99,8
"중구","남자","45~49세",2880,2392,488,377,88,289,89,22,2779,2467,312,249,71,178,59,X,2636,2287,349,253,60,193,74,22,2496,2208,288,216,56,160,61,11,2609,2120,489,417,74,343,61,11
"중구","남자","50~54세",2714,2283,431,342,72,270,80,9,2626,2335,291,230,57,173,50,11,2647,2302,345,280,64,216,53,12,2663,2347,316,247,53,194,60,9,2928,2438,490,421,56,365,58,11
"중구","남자","55~59세",2892,2539,353,299,67,232,52,X,2736,2498,238,202,69,133,31,5,2611,2324,287,206,44,162,72,9,2469,2222,247,190,44,146,49,8,2550,2173,377,318,41,277,52,7
"중구","남자","60~64세",2550,2295,255,214,62,152,36,5,2545,2333,212,173,54,119,32,7,2534,2333,201,150,38,112,40,11,2507,2288,219,174,47,127,39,6,2599,2312,287,248,49,199,32,7
"중구","남자","65~69세",1885,1722,163,136,46,90,22,5,1862,1719,143,113,38,75,27,X,1912,1777,135,101,28,73,30,X,1981,1831,150,119,44,75,27,X,2085,1843,242,210,52,158,29,X
"중구","남자","70~74세",1577,1466,111,102,30,72,7,X,1555,1460,95,83,25,58,12,X,1610,1508,102,86,20,66,14,X,1560,1483,77,68,26,42,9,X,1615,1466,149,131,30,101,15,X
