"시도별(17개)","산업분류별","규모별","항목","단위","2018 년","2019 년","2020 년","2021 년","2022 년",
"대구광역시","자동차용 엔진 및 자동차 제조업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차용 엔진 및 자동차 제조업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차용 엔진 및 자동차 제조업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차용 엔진 및 자동차 제조업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","전규모","사업체수[개]","개","9","14","17","20","18",
"대구광역시","자동차 차체 및 트레일러 제조업","전규모","총종사자수_계[명]","명","42","60","103","122","64",
"대구광역시","자동차 차체 및 트레일러 제조업","전규모","총종사자수_남자[명]","명","35","53","83","101","54",
"대구광역시","자동차 차체 및 트레일러 제조업","전규모","총종사자수_여자[명]","명","7","7","20","21","10",
"대구광역시","자동차 차체 및 트레일러 제조업","1~4인","사업체수[개]","개","7","11","10","10","13",
"대구광역시","자동차 차체 및 트레일러 제조업","1~4인","총종사자수_계[명]","명","23","35","28","28","32",
"대구광역시","자동차 차체 및 트레일러 제조업","1~4인","총종사자수_남자[명]","명","18","30","24","24","26",
"대구광역시","자동차 차체 및 트레일러 제조업","1~4인","총종사자수_여자[명]","명","5","5","4","4","6",
"대구광역시","자동차 차체 및 트레일러 제조업","5~9인","사업체수[개]","개","1","2","4","6","4",
"대구광역시","자동차 차체 및 트레일러 제조업","5~9인","총종사자수_계[명]","명","8","15","25","34","22",
"대구광역시","자동차 차체 및 트레일러 제조업","5~9인","총종사자수_남자[명]","명","7","14","19","28","19",
"대구광역시","자동차 차체 및 트레일러 제조업","5~9인","총종사자수_여자[명]","명","1","1","6","6","3",
"대구광역시","자동차 차체 및 트레일러 제조업","10~29인","사업체수[개]","개","1","1","3","4","1",
"대구광역시","자동차 차체 및 트레일러 제조업","10~29인","총종사자수_계[명]","명","11","10","50","60","10",
"대구광역시","자동차 차체 및 트레일러 제조업","10~29인","총종사자수_남자[명]","명","10","9","40","49","9",
"대구광역시","자동차 차체 및 트레일러 제조업","10~29인","총종사자수_여자[명]","명","1","1","10","11","1",
"대구광역시","자동차 차체 및 트레일러 제조업","30~49인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","30~49인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","30~49인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","30~49인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","50~99인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","50~99인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","50~99인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","50~99인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","100~199인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","100~199인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","100~199인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","100~199인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","200~299인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","200~299인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","200~299인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","200~299인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","300~499인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","300~499인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","300~499인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","300~499인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","500~999인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","500~999인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","500~999인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","500~999인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 차체 및 트레일러 제조업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 신품 부품 제조업","전규모","사업체수[개]","개","593","624","585","638","644",
"대구광역시","자동차 신품 부품 제조업","전규모","총종사자수_계[명]","명","17451","17651","16492","16940","16974",
"대구광역시","자동차 신품 부품 제조업","전규모","총종사자수_남자[명]","명","12737","13077","12373","12625","12674",
"대구광역시","자동차 신품 부품 제조업","전규모","총종사자수_여자[명]","명","4714","4574","4119","4315","4300",
"대구광역시","자동차 신품 부품 제조업","1~4인","사업체수[개]","개","161","184","184","211","224",
"대구광역시","자동차 신품 부품 제조업","1~4인","총종사자수_계[명]","명","485","537","508","576","595",
"대구광역시","자동차 신품 부품 제조업","1~4인","총종사자수_남자[명]","명","330","366","339","406","438",
"대구광역시","자동차 신품 부품 제조업","1~4인","총종사자수_여자[명]","명","155","171","169","170","157",
"대구광역시","자동차 신품 부품 제조업","5~9인","사업체수[개]","개","146","156","134","154","138",
"대구광역시","자동차 신품 부품 제조업","5~9인","총종사자수_계[명]","명","1015","1070","901","967","878",
"대구광역시","자동차 신품 부품 제조업","5~9인","총종사자수_남자[명]","명","632","727","539","602","545",
"대구광역시","자동차 신품 부품 제조업","5~9인","총종사자수_여자[명]","명","383","343","362","365","333",
"대구광역시","자동차 신품 부품 제조업","10~29인","사업체수[개]","개","144","144","134","139","139",
"대구광역시","자동차 신품 부품 제조업","10~29인","총종사자수_계[명]","명","2453","2453","2226","2395","2390",
"대구광역시","자동차 신품 부품 제조업","10~29인","총종사자수_남자[명]","명","1693","1662","1499","1636","1533",
"대구광역시","자동차 신품 부품 제조업","10~29인","총종사자수_여자[명]","명","760","791","727","759","857",
"대구광역시","자동차 신품 부품 제조업","30~49인","사업체수[개]","개","52","56","56","53","64",
"대구광역시","자동차 신품 부품 제조업","30~49인","총종사자수_계[명]","명","1993","2135","2127","2018","2431",
"대구광역시","자동차 신품 부품 제조업","30~49인","총종사자수_남자[명]","명","1329","1488","1565","1419","1792",
"대구광역시","자동차 신품 부품 제조업","30~49인","총종사자수_여자[명]","명","664","647","562","599","639",
"대구광역시","자동차 신품 부품 제조업","50~99인","사업체수[개]","개","56","52","45","50","51",
"대구광역시","자동차 신품 부품 제조업","50~99인","총종사자수_계[명]","명","3748","3704","3053","3499","3647",
"대구광역시","자동차 신품 부품 제조업","50~99인","총종사자수_남자[명]","명","2553","2479","2053","2349","2460",
"대구광역시","자동차 신품 부품 제조업","50~99인","총종사자수_여자[명]","명","1195","1225","1000","1150","1187",
"대구광역시","자동차 신품 부품 제조업","100~199인","사업체수[개]","개","21","18","17","16","13",
"대구광역시","자동차 신품 부품 제조업","100~199인","총종사자수_계[명]","명","2923","2538","2369","2228","1799",
"대구광역시","자동차 신품 부품 제조업","100~199인","총종사자수_남자[명]","명","2215","2099","1982","1882","1512",
"대구광역시","자동차 신품 부품 제조업","100~199인","총종사자수_여자[명]","명","708","439","387","346","287",
"대구광역시","자동차 신품 부품 제조업","200~299인","사업체수[개]","개","5","5","8","7","8",
"대구광역시","자동차 신품 부품 제조업","200~299인","총종사자수_계[명]","명","1184","1216","1882","1684","2031",
"대구광역시","자동차 신품 부품 제조업","200~299인","총종사자수_남자[명]","명","975","1004","1494","1205","1554",
"대구광역시","자동차 신품 부품 제조업","200~299인","총종사자수_여자[명]","명","209","212","388","479","477",
"대구광역시","자동차 신품 부품 제조업","300~499인","사업체수[개]","개","5","6","5","6","6",
"대구광역시","자동차 신품 부품 제조업","300~499인","총종사자수_계[명]","명","1837","2189","2075","2315","2441",
"대구광역시","자동차 신품 부품 제조업","300~499인","총종사자수_남자[명]","명","1506","1676","1634","1998","2114",
"대구광역시","자동차 신품 부품 제조업","300~499인","총종사자수_여자[명]","명","331","513","441","317","327",
"대구광역시","자동차 신품 부품 제조업","500~999인","사업체수[개]","개","3","3","2","2","1",
"대구광역시","자동차 신품 부품 제조업","500~999인","총종사자수_계[명]","명","1813","1809","1351","1258","762",
"대구광역시","자동차 신품 부품 제조업","500~999인","총종사자수_남자[명]","명","1504","1576","1268","1128","726",
"대구광역시","자동차 신품 부품 제조업","500~999인","총종사자수_여자[명]","명","309","233","83","130","36",
"대구광역시","자동차 신품 부품 제조업","1000인이상","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 신품 부품 제조업","1000인이상","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 신품 부품 제조업","1000인이상","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 신품 부품 제조업","1000인이상","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","전규모","사업체수[개]","개","7","7","9","13","12",
"대구광역시","자동차 재제조 부품 제조업","전규모","총종사자수_계[명]","명","67","62","115","139","135",
"대구광역시","자동차 재제조 부품 제조업","전규모","총종사자수_남자[명]","명","47","48","66","79","77",
"대구광역시","자동차 재제조 부품 제조업","전규모","총종사자수_여자[명]","명","20","14","49","60","58",
"대구광역시","자동차 재제조 부품 제조업","1~4인","사업체수[개]","개","2","2","5","4","4",
"대구광역시","자동차 재제조 부품 제조업","1~4인","총종사자수_계[명]","명","5","5","15","11","13",
"대구광역시","자동차 재제조 부품 제조업","1~4인","총종사자수_남자[명]","명","4","4","13","10","9",
"대구광역시","자동차 재제조 부품 제조업","1~4인","총종사자수_여자[명]","명","1","1","2","1","4",
"대구광역시","자동차 재제조 부품 제조업","5~9인","사업체수[개]","개","3","3","1","5","5",
"대구광역시","자동차 재제조 부품 제조업","5~9인","총종사자수_계[명]","명","21","20","9","31","31",
"대구광역시","자동차 재제조 부품 제조업","5~9인","총종사자수_남자[명]","명","12","17","7","22","23",
"대구광역시","자동차 재제조 부품 제조업","5~9인","총종사자수_여자[명]","명","9","3","2","9","8",
"대구광역시","자동차 재제조 부품 제조업","10~29인","사업체수[개]","개","1","2","2","3","2",
"대구광역시","자동차 재제조 부품 제조업","10~29인","총종사자수_계[명]","명","10","37","37","41","39",
"대구광역시","자동차 재제조 부품 제조업","10~29인","총종사자수_남자[명]","명","9","27","32","30","29",
"대구광역시","자동차 재제조 부품 제조업","10~29인","총종사자수_여자[명]","명","1","10","5","11","10",
"대구광역시","자동차 재제조 부품 제조업","30~49인","사업체수[개]","개","1","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","30~49인","총종사자수_계[명]","명","31","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","30~49인","총종사자수_남자[명]","명","22","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","30~49인","총종사자수_여자[명]","명","9","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","50~99인","사업체수[개]","개","0","0","1","1","1",
"대구광역시","자동차 재제조 부품 제조업","50~99인","총종사자수_계[명]","명","0","0","54","56","52",
"대구광역시","자동차 재제조 부품 제조업","50~99인","총종사자수_남자[명]","명","0","0","14","17","16",
"대구광역시","자동차 재제조 부품 제조업","50~99인","총종사자수_여자[명]","명","0","0","40","39","36",
"대구광역시","자동차 재제조 부품 제조업","100~199인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","100~199인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","100~199인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","100~199인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","200~299인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","200~299인","총종사자수_계[명]","명","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","200~299인","총종사자수_남자[명]","명","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","200~299인","총종사자수_여자[명]","명","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","300~499인","사업체수[개]","개","0","0","0","0","0",
"대구광역시","자동차 재제조 부품 제조업","300~499인","총종사자수_계[명]","명","0","0","0","0","0",
